% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
2.338	0	0	234	9	2	28	9422	0	0	0
2.339	0	0	234	10	3	28	9422	0	0	0
2.34	0	0	235	1	4	28	9422	0	0	0
2.341	0	0	235	2	1	28	9422	0	0	0
2.342	0	0	235	3	5	28	9422	0	0	0
2.343	0	0	235	4	6	28	9422	0	0	0
2.344	0	0	235	5	7	28	9422	0	0	0
2.345	0	0	235	6	8	28	9422	0	0	0
2.346	0	0	235	7	9	28	9422	0	0	0
2.347	0	0	235	8	10	28	9422	0	0	0
2.348	0	0	235	9	11	28	9422	0	0	0
2.349	0	0	235	10	12	28	9422	0	0	0
2.35	0	0	236	1	13	28	9422	0	0	0
2.351	0	0	236	2	14	28	9422	0	0	0
2.352	0	0	236	3	2	28	9422	0	0	0
2.353	0	0	236	4	3	28	9422	0	0	0
2.354	0	0	236	5	4	28	9422	0	0	0
2.355	0	0	236	6	1	28	9422	0	0	0
2.356	0	0	236	7	5	28	9422	0	0	0
2.357	0	0	236	8	6	28	9422	0	0	0
2.358	0	0	236	9	7	28	9422	0	0	0
2.359	0	0	236	10	8	28	9422	0	0	0
2.36	0	0	237	1	9	28	9422	0	0	0
2.361	0	0	237	2	10	28	9422	0	0	0
2.362	0	0	237	3	11	28	9422	0	0	0
2.363	0	0	237	4	12	28	9422	0	0	0
2.364	0	0	237	5	13	28	9422	0	0	0
2.365	0	0	237	6	14	28	9422	0	0	0
2.366	0	0	237	7	2	28	9422	0	0	0
2.367	0	0	237	8	3	28	9422	0	0	0
2.368	0	0	237	9	4	28	9422	0	0	0
2.369	0	0	237	10	1	28	9422	0	0	0
2.37	0	0	238	1	5	28	9422	0	0	0
2.371	0	0	238	2	6	28	9422	0	0	0
2.372	0	0	238	3	7	28	9422	0	0	0
2.373	0	0	238	4	8	28	9422	0	0	0
2.374	0	0	238	5	9	28	9422	0	0	0
2.375	0	0	238	6	10	28	9422	0	0	0
2.376	0	0	238	7	11	28	9422	0	0	0
2.377	0	0	238	8	12	28	9422	0	0	0
2.378	0	0	238	9	13	28	9422	0	0	0
2.379	0	0	238	10	14	28	9422	0	0	0
2.38	0	0	239	1	2	28	9422	0	0	0
2.381	0	0	239	2	3	28	9422	0	0	0
2.382	0	0	239	3	4	28	9422	0	0	0
2.383	0	0	239	4	1	28	9422	0	0	0
2.384	0	0	239	5	5	28	9422	0	0	0
2.385	0	0	239	6	6	28	9422	0	0	0
2.386	0	0	239	7	7	28	9422	0	0	0
2.387	0	0	239	8	8	28	9422	0	0	0
2.388	0	0	239	9	9	28	9422	0	0	0
2.389	0	0	239	10	10	28	9422	0	0	0
2.39	0	0	240	1	11	28	9422	0	0	0
2.391	0	0	240	2	12	28	9422	0	0	0
2.392	0	0	240	3	13	28	9422	0	0	0
2.393	0	0	240	4	14	28	9422	0	0	0
2.394	0	0	240	5	2	28	9422	0	0	0
2.395	0	0	240	6	3	28	9422	0	0	0
2.396	0	0	240	7	4	28	9422	0	0	0
2.397	0	0	240	8	1	28	9422	0	0	0
2.398	0	0	240	9	5	28	9422	0	0	0
2.399	0	0	240	10	6	28	9422	0	0	0
2.4	0	0	241	1	7	28	9422	0	0	0
2.401	0	0	241	2	8	28	9422	0	0	0
2.402	0	0	241	3	9	28	9422	0	0	0
2.403	0	0	241	4	10	28	9422	0	0	0
2.404	0	0	241	5	11	28	9422	0	0	0
2.405	0	0	241	6	12	28	9422	0	0	0
2.406	0	0	241	7	13	28	9422	0	0	0
2.407	0	0	241	8	14	28	9422	0	0	0
2.408	0	0	241	9	2	28	9422	0	0	0
2.409	0	0	241	10	3	28	9422	0	0	0
2.41	0	0	242	1	4	28	9422	0	0	0
2.411	0	0	242	2	1	28	9422	0	0	0
2.412	0	0	242	3	5	28	9422	0	0	0
2.413	0	0	242	4	6	28	9422	0	0	0
2.414	0	0	242	5	7	28	9422	0	0	0
2.415	0	0	242	6	8	28	9422	0	0	0
2.416	0	0	242	7	9	28	9422	0	0	0
2.417	0	0	242	8	10	28	9422	0	0	0
2.418	0	0	242	9	11	28	9422	0	0	0
2.419	0	0	242	10	12	28	9422	0	0	0
2.42	0	0	243	1	13	28	9422	0	0	0
2.421	0	0	243	2	14	28	9422	0	0	0
2.422	0	0	243	3	2	28	9422	0	0	0
2.423	0	0	243	4	3	28	9422	0	0	0
2.424	0	0	243	5	4	28	9422	0	0	0
2.425	0	0	243	6	1	28	9422	0	0	0
2.426	0	0	243	7	5	28	9422	0	0	0
2.427	0	0	243	8	6	28	9422	0	0	0
2.428	0	0	243	9	7	28	9422	0	0	0
2.429	0	0	243	10	8	28	9422	0	0	0
2.43	0	0	244	1	9	28	9422	0	0	0
2.431	0	0	244	2	10	28	9422	0	0	0
2.432	0	0	244	3	11	28	9422	0	0	0
2.433	0	0	244	4	12	28	9422	0	0	0
2.434	0	0	244	5	13	28	9422	0	0	0
2.435	0	0	244	6	14	28	9422	0	0	0
2.436	0	0	244	7	2	28	9422	0	0	0
2.437	0	0	244	8	3	28	9422	0	0	0
2.438	0	0	244	9	4	28	9422	0	0	0
2.439	0	0	244	10	1	28	9422	0	0	0
2.44	0	0	245	1	5	28	9422	0	0	0
2.441	0	0	245	2	6	28	9422	0	0	0
2.442	0	0	245	3	7	28	9422	0	0	0
2.443	0	0	245	4	8	28	9422	0	0	0
2.444	0	0	245	5	9	28	9422	0	0	0
2.445	0	0	245	6	10	28	9422	0	0	0
2.446	0	0	245	7	11	28	9422	0	0	0
2.447	0	0	245	8	12	28	9422	0	0	0
2.448	0	0	245	9	13	28	9422	0	0	0
2.449	0	0	245	10	14	28	9422	0	0	0
2.45	0	0	246	1	2	28	9422	0	0	0
2.451	0	0	246	2	3	28	9422	0	0	0
2.452	0	0	246	3	4	28	9422	0	0	0
2.453	0	0	246	4	1	28	9422	0	0	0
2.454	0	0	246	5	5	28	9422	0	0	0
2.455	0	0	246	6	6	28	9422	0	0	0
2.456	0	0	246	7	7	28	9422	0	0	0
2.457	0	0	246	8	8	28	9422	0	0	0
2.458	0	0	246	9	9	28	9422	0	0	0
2.459	0	0	246	10	10	28	9422	0	0	0
2.46	0	0	247	1	11	28	9422	0	0	0
2.461	0	0	247	2	12	28	9422	0	0	0
2.462	0	0	247	3	13	28	9422	0	0	0
2.463	0	0	247	4	14	28	9422	0	0	0
2.464	0	0	247	5	2	28	9422	0	0	0
2.465	0	0	247	6	3	28	9422	0	0	0
2.466	0	0	247	7	4	28	9422	0	0	0
2.467	0	0	247	8	1	28	9422	0	0	0
2.468	0	0	247	9	5	28	9422	0	0	0
2.469	0	0	247	10	6	28	9422	0	0	0
2.47	0	0	248	1	7	28	9422	0	0	0
2.471	0	0	248	2	8	28	9422	0	0	0
2.472	0	0	248	3	9	28	9422	0	0	0
2.473	0	0	248	4	10	28	9422	0	0	0
2.474	0	0	248	5	11	28	9422	0	0	0
2.475	0	0	248	6	12	28	9422	0	0	0
2.476	0	0	248	7	13	28	9422	0	0	0
2.477	0	0	248	8	14	28	9422	0	0	0
2.478	0	0	248	9	2	28	9422	0	0	0
2.479	0	0	248	10	3	28	9422	0	0	0
2.48	0	0	249	1	4	28	9422	0	0	0
2.481	0	0	249	2	1	28	9422	0	0	0
2.482	0	0	249	3	5	28	9422	0	0	0
2.483	0	0	249	4	6	28	9422	0	0	0
2.484	0	0	249	5	7	28	9422	0	0	0
2.485	0	0	249	6	8	28	9422	0	0	0
2.486	0	0	249	7	9	28	9422	0	0	0
2.487	0	0	249	8	10	28	9422	0	0	0
2.488	0	0	249	9	11	28	9422	0	0	0
2.489	0	0	249	10	12	28	9422	0	0	0
2.49	0	0	250	1	13	28	9422	0	0	0
2.491	0	0	250	2	14	28	9422	0	0	0
2.492	0	0	250	3	2	28	9422	0	0	0
2.493	0	0	250	4	3	28	9422	0	0	0
2.494	0	0	250	5	4	28	9422	0	0	0
2.495	0	0	250	6	1	28	9422	0	0	0
2.496	0	0	250	7	5	28	9422	0	0	0
2.497	0	0	250	8	6	28	9422	0	0	0
2.498	0	0	250	9	7	28	9422	0	0	0
2.499	0	0	250	10	8	28	9422	0	0	0
2.5	0	0	251	1	9	28	9422	0	0	0
2.501	0	0	251	2	10	28	9422	0	0	0
2.502	0	0	251	3	11	28	9422	0	0	0
2.503	0	0	251	4	12	28	9422	0	0	0
2.504	0	0	251	5	13	28	9422	0	0	0
2.505	0	0	251	6	14	28	9422	0	0	0
2.506	0	0	251	7	2	28	9422	0	0	0
2.507	0	0	251	8	3	28	9422	0	0	0
2.508	0	0	251	9	4	28	9422	0	0	0
2.509	0	0	251	10	1	28	9422	0	0	0
2.51	0	0	252	1	5	28	9422	0	0	0
2.511	0	0	252	2	6	28	9422	0	0	0
2.512	0	0	252	3	7	28	9422	0	0	0
2.513	0	0	252	4	8	28	9422	0	0	0
2.514	0	0	252	5	9	28	9422	0	0	0
2.515	0	0	252	6	10	28	9422	0	0	0
2.516	0	0	252	7	11	28	9422	0	0	0
2.517	0	0	252	8	12	28	9422	0	0	0
2.518	0	0	252	9	13	28	9422	0	0	0
2.519	0	0	252	10	14	28	9422	0	0	0
2.52	0	0	253	1	2	28	9422	0	0	0
2.521	0	0	253	2	3	28	9422	0	0	0
2.522	0	0	253	3	4	28	9422	0	0	0
2.523	0	0	253	4	1	28	9422	0	0	0
2.524	0	0	253	5	5	28	9422	0	0	0
2.525	0	0	253	6	6	28	9422	0	0	0
2.526	0	0	253	7	7	28	9422	0	0	0
2.527	0	0	253	8	8	28	9422	0	0	0
2.528	0	0	253	9	9	28	9422	0	0	0
2.529	0	0	253	10	10	28	9422	0	0	0
2.53	0	0	254	1	11	28	9422	0	0	0
2.531	0	0	254	2	12	28	9422	0	0	0
2.532	0	0	254	3	13	28	9422	0	0	0
2.533	0	0	254	4	14	28	9422	0	0	0
2.534	0	0	254	5	2	28	9422	0	0	0
2.535	0	0	254	6	3	28	9422	0	0	0
2.536	0	0	254	7	4	28	9422	0	0	0
2.537	0	0	254	8	1	28	9422	0	0	0
2.538	0	0	254	9	5	28	9422	0	0	0
2.539	0	0	254	10	6	28	9422	0	0	0
2.54	0	0	255	1	7	28	9422	0	0	0
2.541	0	0	255	2	8	28	9422	0	0	0
2.542	0	0	255	3	9	28	9422	0	0	0
2.543	0	0	255	4	10	28	9422	0	0	0
2.544	0	0	255	5	11	28	9422	0	0	0
2.545	0	0	255	6	12	28	9422	0	0	0
2.546	0	0	255	7	13	28	9422	0	0	0
2.547	0	0	255	8	14	28	9422	0	0	0
2.548	0	0	255	9	2	28	9422	0	0	0
2.549	0	0	255	10	3	28	9422	0	0	0
2.55	0	0	256	1	4	28	9422	0	0	0
2.551	0	0	256	2	1	28	9422	0	0	0
2.552	0	0	256	3	5	28	9422	0	0	0
2.553	0	0	256	4	6	28	9422	0	0	0
2.554	0	0	256	5	7	28	9422	0	0	0
2.555	0	0	256	6	8	28	9422	0	0	0
2.556	0	0	256	7	9	28	9422	0	0	0
2.557	0	0	256	8	10	28	9422	0	0	0
2.558	0	0	256	9	11	28	9422	0	0	0
2.559	0	0	256	10	12	28	9422	0	0	0
2.56	0	0	257	1	13	28	9422	0	0	0
2.561	0	0	257	2	14	28	9422	0	0	0
2.562	0	0	257	3	2	28	9422	0	0	0
2.563	0	0	257	4	3	28	9422	0	0	0
2.564	0	0	257	5	4	28	9422	0	0	0
2.565	0	0	257	6	1	28	9422	0	0	0
2.566	0	0	257	7	5	28	9422	0	0	0
2.567	0	0	257	8	6	28	9422	0	0	0
2.568	0	0	257	9	7	28	9422	0	0	0
2.569	0	0	257	10	8	28	9422	0	0	0
2.57	0	0	258	1	9	28	9422	0	0	0
2.571	0	0	258	2	10	28	9422	0	0	0
2.572	0	0	258	3	11	28	9422	0	0	0
2.573	0	0	258	4	12	28	9422	0	0	0
2.574	0	0	258	5	13	28	9422	0	0	0
2.575	0	0	258	6	14	28	9422	0	0	0
2.576	0	0	258	7	2	28	9422	0	0	0
2.577	0	0	258	8	3	28	9422	0	0	0
2.578	0	0	258	9	4	28	9422	0	0	0
2.579	0	0	258	10	1	28	9422	0	0	0
2.58	0	0	259	1	5	28	9422	0	0	0
2.581	0	0	259	2	6	28	9422	0	0	0
2.582	0	0	259	3	7	28	9422	0	0	0
2.583	0	0	259	4	8	28	9422	0	0	0
2.584	0	0	259	5	9	28	9422	0	0	0
2.585	0	0	259	6	10	28	9422	0	0	0
2.586	0	0	259	7	11	28	9422	0	0	0
2.587	0	0	259	8	12	28	9422	0	0	0
2.588	0	0	259	9	13	28	9422	0	0	0
2.589	0	0	259	10	14	28	9422	0	0	0
2.59	0	0	260	1	2	28	9422	0	0	0
2.591	0	0	260	2	3	28	9422	0	0	0
2.592	0	0	260	3	4	28	9422	0	0	0
2.593	0	0	260	4	1	28	9422	0	0	0
2.594	0	0	260	5	5	28	9422	0	0	0
2.595	0	0	260	6	6	28	9422	0	0	0
2.596	0	0	260	7	7	28	9422	0	0	0
2.597	0	0	260	8	8	28	9422	0	0	0
2.598	0	0	260	9	9	28	9422	0	0	0
2.599	0	0	260	10	10	28	9422	0	0	0
2.6	0	0	261	1	11	28	9422	0	0	0
2.601	0	0	261	2	12	28	9422	0	0	0
2.602	0	0	261	3	13	28	9422	0	0	0
2.603	0	0	261	4	14	28	9422	0	0	0
2.604	0	0	261	5	2	28	9422	0	0	0
2.605	0	0	261	6	3	28	9422	0	0	0
2.606	0	0	261	7	4	28	9422	0	0	0
2.607	0	0	261	8	1	28	9422	0	0	0
2.608	0	0	261	9	5	28	9422	0	0	0
2.609	0	0	261	10	6	28	9422	0	0	0
2.61	0	0	262	1	7	28	9422	0	0	0
2.611	0	0	262	2	8	28	9422	0	0	0
2.612	0	0	262	3	9	28	9422	0	0	0
2.613	0	0	262	4	10	28	9422	0	0	0
2.614	0	0	262	5	11	28	9422	0	0	0
2.615	0	0	262	6	12	28	9422	0	0	0
2.616	0	0	262	7	13	28	9422	0	0	0
2.617	0	0	262	8	14	28	9422	0	0	0
2.618	0	0	262	9	2	28	9422	0	0	0
2.619	0	0	262	10	3	28	9422	0	0	0
2.62	0	0	263	1	4	28	9422	0	0	0
2.621	0	0	263	2	1	28	9422	0	0	0
2.622	0	0	263	3	5	28	9422	0	0	0
2.623	0	0	263	4	6	28	9422	0	0	0
2.624	0	0	263	5	7	28	9422	0	0	0
2.625	0	0	263	6	8	28	9422	0	0	0
2.626	0	0	263	7	9	28	9422	0	0	0
2.627	0	0	263	8	10	28	9422	0	0	0
2.628	0	0	263	9	11	28	9422	0	0	0
2.629	0	0	263	10	12	28	9422	0	0	0
2.63	0	0	264	1	13	28	9422	0	0	0
2.631	0	0	264	2	14	28	9422	0	0	0
2.632	0	0	264	3	2	28	9422	0	0	0
2.633	0	0	264	4	3	28	9422	0	0	0
2.634	0	0	264	5	4	28	9422	0	0	0
2.635	0	0	264	6	1	28	9422	0	0	0
2.636	0	0	264	7	5	28	9422	0	0	0
2.637	0	0	264	8	6	28	9422	0	0	0
2.638	0	0	264	9	7	28	9422	0	0	0
2.639	0	0	264	10	8	28	9422	0	0	0
2.64	0	0	265	1	9	28	9422	0	0	0
2.641	0	0	265	2	10	28	9422	0	0	0
2.642	0	0	265	3	11	28	9422	0	0	0
2.643	0	0	265	4	12	28	9422	0	0	0
2.644	0	0	265	5	13	28	9422	0	0	0
2.645	0	0	265	6	14	28	9422	0	0	0
2.646	0	0	265	7	2	28	9422	0	0	0
2.647	0	0	265	8	3	28	9422	0	0	0
2.648	0	0	265	9	4	28	9422	0	0	0
2.649	0	0	265	10	1	28	9422	0	0	0
2.65	0	0	266	1	5	28	9422	0	0	0
2.651	0	0	266	2	6	28	9422	0	0	0
2.652	0	0	266	3	7	28	9422	0	0	0
2.653	0	0	266	4	8	28	9422	0	0	0
2.654	0	0	266	5	9	28	9422	0	0	0
2.655	0	0	266	6	10	28	9422	0	0	0
2.656	0	0	266	7	11	28	9422	0	0	0
2.657	0	0	266	8	12	28	9422	0	0	0
2.658	0	0	266	9	13	28	9422	0	0	0
2.659	0	0	266	10	14	28	9422	0	0	0
2.66	0	0	267	1	2	28	9422	0	0	0
2.661	0	0	267	2	3	28	9422	0	0	0
2.662	0	0	267	3	4	28	9422	0	0	0
2.663	0	0	267	4	1	28	9422	0	0	0
2.664	0	0	267	5	5	28	9422	0	0	0
2.665	0	0	267	6	6	28	9422	0	0	0
2.666	0	0	267	7	7	28	9422	0	0	0
2.667	0	0	267	8	8	28	9422	0	0	0
2.668	0	0	267	9	9	28	9422	0	0	0
2.669	0	0	267	10	10	28	9422	0	0	0
2.67	0	0	268	1	11	28	9422	0	0	0
2.671	0	0	268	2	12	28	9422	0	0	0
2.672	0	0	268	3	13	28	9422	0	0	0
2.673	0	0	268	4	14	28	9422	0	0	0
2.674	0	0	268	5	2	28	9422	0	0	0
2.675	0	0	268	6	3	28	9422	0	0	0
2.676	0	0	268	7	4	28	9422	0	0	0
2.677	0	0	268	8	1	28	9422	0	0	0
2.678	0	0	268	9	5	28	9422	0	0	0
2.679	0	0	268	10	6	28	9422	0	0	0
2.68	0	0	269	1	7	28	9422	0	0	0
2.681	0	0	269	2	8	28	9422	0	0	0
2.682	0	0	269	3	9	28	9422	0	0	0
2.683	0	0	269	4	10	28	9422	0	0	0
2.684	0	0	269	5	11	28	9422	0	0	0
2.685	0	0	269	6	12	28	9422	0	0	0
2.686	0	0	269	7	13	28	9422	0	0	0
2.687	0	0	269	8	14	28	9422	0	0	0
2.688	0	0	269	9	2	28	9422	0	0	0
2.689	0	0	269	10	3	28	9422	0	0	0
2.69	0	0	270	1	4	28	9422	0	0	0
2.691	0	0	270	2	1	28	9422	0	0	0
2.692	0	0	270	3	5	28	9422	0	0	0
2.693	0	0	270	4	6	28	9422	0	0	0
2.694	0	0	270	5	7	28	9422	0	0	0
2.695	0	0	270	6	8	28	9422	0	0	0
2.696	0	0	270	7	9	28	9422	0	0	0
2.697	0	0	270	8	10	28	9422	0	0	0
2.698	0	0	270	9	11	28	9422	0	0	0
2.699	0	0	270	10	12	28	9422	0	0	0
2.7	0	0	271	1	13	28	9422	0	0	0
2.701	0	0	271	2	14	28	9422	0	0	0
2.702	0	0	271	3	2	28	9422	0	0	0
2.703	0	0	271	4	3	28	9422	0	0	0
2.704	0	0	271	5	4	28	9422	0	0	0
2.705	0	0	271	6	1	28	9422	0	0	0
2.706	0	0	271	7	5	28	9422	0	0	0
2.707	0	0	271	8	6	28	9422	0	0	0
2.708	0	0	271	9	7	28	9422	0	0	0
2.709	0	0	271	10	8	28	9422	0	0	0
2.71	0	0	272	1	9	28	9422	0	0	0
2.711	0	0	272	2	10	28	9422	0	0	0
2.712	0	0	272	3	11	28	9422	0	0	0
2.713	0	0	272	4	12	28	9422	0	0	0
2.714	0	0	272	5	13	28	9422	0	0	0
2.715	0	0	272	6	14	28	9422	0	0	0
2.716	0	0	272	7	2	28	9422	0	0	0
2.717	0	0	272	8	3	28	9422	0	0	0
2.718	0	0	272	9	4	28	9422	0	0	0
2.719	0	0	272	10	1	28	9422	0	0	0
2.72	0	0	273	1	5	28	9422	0	0	0
2.721	0	0	273	2	6	28	9422	0	0	0
2.722	0	0	273	3	7	28	9422	0	0	0
2.723	0	0	273	4	8	28	9422	0	0	0
2.724	0	0	273	5	9	28	9422	0	0	0
2.725	0	0	273	6	10	28	9422	0	0	0
2.726	0	0	273	7	11	28	9422	0	0	0
2.727	0	0	273	8	12	28	9422	0	0	0
2.728	0	0	273	9	13	28	9422	0	0	0
2.729	0	0	273	10	14	28	9422	0	0	0
2.73	0	0	274	1	2	28	9422	0	0	0
2.731	0	0	274	2	3	28	9422	0	0	0
2.732	0	0	274	3	4	28	9422	0	0	0
2.733	0	0	274	4	1	28	9422	0	0	0
2.734	0	0	274	5	5	28	9422	0	0	0
2.735	0	0	274	6	6	28	9422	0	0	0
2.736	0	0	274	7	7	28	9422	0	0	0
2.737	0	0	274	8	8	28	9422	0	0	0
2.738	0	0	274	9	9	28	9422	0	0	0
2.739	0	0	274	10	10	28	9422	0	0	0
2.74	0	0	275	1	11	28	9422	0	0	0
2.741	0	0	275	2	12	28	9422	0	0	0
2.742	0	0	275	3	13	28	9422	0	0	0
2.743	0	0	275	4	14	28	9422	0	0	0
2.744	0	0	275	5	2	28	9422	0	0	0
2.745	0	0	275	6	3	28	9422	0	0	0
2.746	0	0	275	7	4	28	9422	0	0	0
2.747	0	0	275	8	1	28	9422	0	0	0
2.748	0	0	275	9	5	28	9422	0	0	0
2.749	0	0	275	10	6	28	9422	0	0	0
2.75	0	0	276	1	7	28	9422	0	0	0
2.751	0	0	276	2	8	28	9422	0	0	0
2.752	0	0	276	3	9	28	9422	0	0	0
2.753	0	0	276	4	10	28	9422	0	0	0
2.754	0	0	276	5	11	28	9422	0	0	0
2.755	0	0	276	6	12	28	9422	0	0	0
2.756	0	0	276	7	13	28	9422	0	0	0
2.757	0	0	276	8	14	28	9422	0	0	0
2.758	0	0	276	9	2	28	9422	0	0	0
2.759	0	0	276	10	3	28	9422	0	0	0
2.76	0	0	277	1	4	28	9422	0	0	0
2.761	0	0	277	2	1	28	9422	0	0	0
2.762	0	0	277	3	5	28	9422	0	0	0
2.763	0	0	277	4	6	28	9422	0	0	0
2.764	0	0	277	5	7	28	9422	0	0	0
2.765	0	0	277	6	8	28	9422	0	0	0
2.766	0	0	277	7	9	28	9422	0	0	0
2.767	0	0	277	8	10	28	9422	0	0	0
2.768	0	0	277	9	11	28	9422	0	0	0
2.769	0	0	277	10	12	28	9422	0	0	0
2.77	0	0	278	1	13	28	9422	0	0	0
2.771	0	0	278	2	14	28	9422	0	0	0
2.772	0	0	278	3	2	28	9422	0	0	0
2.773	0	0	278	4	3	28	9422	0	0	0
2.774	0	0	278	5	4	28	9422	0	0	0
2.775	0	0	278	6	1	28	9422	0	0	0
2.776	0	0	278	7	5	28	9422	0	0	0
2.777	0	0	278	8	6	28	9422	0	0	0
2.778	0	0	278	9	7	28	9422	0	0	0
2.779	0	0	278	10	8	28	9422	0	0	0
2.78	0	0	279	1	9	28	9422	0	0	0
2.781	0	0	279	2	10	28	9422	0	0	0
2.782	0	0	279	3	11	28	9422	0	0	0
2.783	0	0	279	4	12	28	9422	0	0	0
2.784	0	0	279	5	13	28	9422	0	0	0
2.785	0	0	279	6	14	28	9422	0	0	0
2.786	0	0	279	7	2	28	9422	0	0	0
2.787	0	0	279	8	3	28	9422	0	0	0
2.788	0	0	279	9	4	28	9422	0	0	0
2.789	0	0	279	10	1	28	9422	0	0	0
2.79	0	0	280	1	5	28	9422	0	0	0
2.791	0	0	280	2	6	28	9422	0	0	0
2.792	0	0	280	3	7	28	9422	0	0	0
2.793	0	0	280	4	8	28	9422	0	0	0
2.794	0	0	280	5	9	28	9422	0	0	0
2.795	0	0	280	6	10	28	9422	0	0	0
2.796	0	0	280	7	11	28	9422	0	0	0
2.797	0	0	280	8	12	28	9422	0	0	0
2.798	0	0	280	9	13	28	9422	0	0	0
2.799	0	0	280	10	14	28	9422	0	0	0
2.8	0	0	281	1	2	28	9422	0	0	0
2.801	0	0	281	2	3	28	9422	0	0	0
2.802	0	0	281	3	4	28	9422	0	0	0
2.803	0	0	281	4	1	28	9422	0	0	0
2.804	0	0	281	5	5	28	9422	0	0	0
2.805	0	0	281	6	6	28	9422	0	0	0
2.806	0	0	281	7	7	28	9422	0	0	0
2.807	0	0	281	8	8	28	9422	0	0	0
2.808	0	0	281	9	9	28	9422	0	0	0
2.809	0	0	281	10	10	28	9422	0	0	0
2.81	0	0	282	1	11	28	9422	0	0	0
2.811	0	0	282	2	12	28	9422	0	0	0
2.812	0	0	282	3	13	28	9422	0	0	0
2.813	0	0	282	4	14	28	9422	0	0	0
2.814	0	0	282	5	2	28	9422	0	0	0
2.815	0	0	282	6	3	28	9422	0	0	0
2.816	0	0	282	7	4	28	9422	0	0	0
2.817	0	0	282	8	1	28	9422	0	0	0
2.818	0	0	282	9	5	28	9422	0	0	0
2.819	0	0	282	10	6	28	9422	0	0	0
2.82	0	0	283	1	7	28	9422	0	0	0
2.821	0	0	283	2	8	28	9422	0	0	0
2.822	0	0	283	3	9	28	9422	0	0	0
2.823	0	0	283	4	10	28	9422	0	0	0
2.824	0	0	283	5	11	28	9422	0	0	0
2.825	0	0	283	6	12	28	9422	0	0	0
2.826	0	0	283	7	13	28	9422	0	0	0
2.827	0	0	283	8	14	28	9422	0	0	0
2.828	0	0	283	9	2	28	9422	0	0	0
2.829	0	0	283	10	3	28	9422	0	0	0
2.83	0	0	284	1	4	28	9422	0	0	0
2.831	0	0	284	2	1	28	9422	0	0	0
2.832	0	0	284	3	5	28	9422	0	0	0
2.833	0	0	284	4	6	28	9422	0	0	0
2.834	0	0	284	5	7	28	9422	0	0	0
2.835	0	0	284	6	8	28	9422	0	0	0
2.836	0	0	284	7	9	28	9422	0	0	0
2.837	0	0	284	8	10	28	9422	0	0	0
2.838	0	0	284	9	11	28	9422	0	0	0
2.839	0	0	284	10	12	28	9422	0	0	0
2.84	0	0	285	1	13	28	9422	0	0	0
2.841	0	0	285	2	14	28	9422	0	0	0
2.842	0	0	285	3	2	28	9422	0	0	0
2.843	0	0	285	4	3	28	9422	0	0	0
2.844	0	0	285	5	4	28	9422	0	0	0
2.845	0	0	285	6	1	28	9422	0	0	0
2.846	0	0	285	7	5	28	9422	0	0	0
2.847	0	0	285	8	6	28	9422	0	0	0
2.848	0	0	285	9	7	28	9422	0	0	0
2.849	0	0	285	10	8	28	9422	0	0	0
2.85	0	0	286	1	9	28	9422	0	0	0
2.851	0	0	286	2	10	28	9422	0	0	0
2.852	0	0	286	3	11	28	9422	0	0	0
2.853	0	0	286	4	12	28	9422	0	0	0
2.854	0	0	286	5	13	28	9422	0	0	0
2.855	0	0	286	6	14	28	9422	0	0	0
2.856	0	0	286	7	2	28	9422	0	0	0
2.857	0	0	286	8	3	28	9422	0	0	0
2.858	0	0	286	9	4	28	9422	0	0	0
2.859	0	0	286	10	1	28	9422	0	0	0
2.86	0	0	287	1	5	28	9422	0	0	0
2.861	0	0	287	2	6	28	9422	0	0	0
2.862	0	0	287	3	7	28	9422	0	0	0
2.863	0	0	287	4	8	28	9422	0	0	0
2.864	0	0	287	5	9	28	9422	0	0	0
2.865	0	0	287	6	10	28	9422	0	0	0
2.866	0	0	287	7	11	28	9422	0	0	0
2.867	0	0	287	8	12	28	9422	0	0	0
2.868	0	0	287	9	13	28	9422	0	0	0
2.869	0	0	287	10	14	28	9422	0	0	0
2.87	0	0	288	1	2	28	9422	0	0	0
2.871	0	0	288	2	3	28	9422	0	0	0
2.872	0	0	288	3	4	28	9422	0	0	0
2.873	0	0	288	4	1	28	9422	0	0	0
2.874	0	0	288	5	5	28	9422	0	0	0
2.875	0	0	288	6	6	28	9422	0	0	0
2.876	0	0	288	7	7	28	9422	0	0	0
2.877	0	0	288	8	8	28	9422	0	0	0
2.878	0	0	288	9	9	28	9422	0	0	0
2.879	0	0	288	10	10	28	9422	0	0	0
2.88	0	0	289	1	11	28	9422	0	0	0
2.881	0	0	289	2	12	28	9422	0	0	0
2.882	0	0	289	3	13	28	9422	0	0	0
2.883	0	0	289	4	14	28	9422	0	0	0
2.884	0	0	289	5	2	28	9422	0	0	0
2.885	0	0	289	6	3	28	9422	0	0	0
2.886	0	0	289	7	4	28	9422	0	0	0
2.887	0	0	289	8	1	28	9422	0	0	0
2.888	0	0	289	9	5	28	9422	0	0	0
2.889	0	0	289	10	6	28	9422	0	0	0
2.89	0	0	290	1	7	28	9422	0	0	0
2.891	0	0	290	2	8	28	9422	0	0	0
2.892	0	0	290	3	9	28	9422	0	0	0
2.893	0	0	290	4	10	28	9422	0	0	0
2.894	0	0	290	5	11	28	9422	0	0	0
